"","wave","day","amp","phase","cvel","amp_std"
"2479",9,248,0,0,-4.60646250974074e-16,-1.85653117800576
"2480",10,248,0,0,0,-1.82990649813318
"2481",1,249,0,0,0,-1.83032612005117
"2482",2,249,0,0,0,-2.00872241798822
"2483",3,249,0,0,0,-2.09136065848248
"2484",4,249,0,0,0,-2.03382209128859
"2485",5,249,0,0,0,-2.07152216606751
"2486",6,249,0,0,1.8425850038963e-15,-2.03380762310809
"2487",7,249,0,0,0,-2.04032853186144
"2488",8,249,0,0,0,-1.78339559447518
"2489",9,249,0,0,-4.60646250974074e-16,-1.85653117800576
"2490",10,249,0,0,0,-1.82990649813318
"2491",1,250,0,0,0,-1.83032612005117
"2492",2,250,0,0,0,-2.00872241798822
"2493",3,250,0,0,0,-2.09136065848248
"2494",4,250,0,0,0,-2.03382209128859
"2495",5,250,0,0,0,-2.07152216606751
"2496",6,250,0,0,1.8425850038963e-15,-2.03380762310809
"2497",7,250,0,0,0,-2.04032853186144
"2498",8,250,0,0,0,-1.78339559447518
"2499",9,250,0,0,-4.60646250974074e-16,-1.85653117800576
"2500",10,250,0,0,0,-1.82990649813318
"2501",1,251,0,0,0,-1.83032612005117
"2502",2,251,0,0,0,-2.00872241798822
"2503",3,251,0,0,0,-2.09136065848248
"2504",4,251,0,0,0,-2.03382209128859
"2505",5,251,0,0,0,-2.07152216606751
"2506",6,251,0,0,1.8425850038963e-15,-2.03380762310809
"2507",7,251,0,0,0,-2.04032853186144
"2508",8,251,0,0,0,-1.78339559447518
"2509",9,251,0,0,-4.60646250974074e-16,-1.85653117800576
"2510",10,251,0,0,0,-1.82990649813318
"2511",1,252,0,0,0,-1.83032612005117
"2512",2,252,0,0,0,-2.00872241798822
"2513",3,252,0,0,0,-2.09136065848248
"2514",4,252,0,0,0,-2.03382209128859
"2515",5,252,0,0,0,-2.07152216606751
"2516",6,252,0,0,1.8425850038963e-15,-2.03380762310809
"2517",7,252,0,0,0,-2.04032853186144
"2518",8,252,0,0,0,-1.78339559447518
"2519",9,252,0,0,-4.60646250974074e-16,-1.85653117800576
"2520",10,252,0,0,0,-1.82990649813318
"2521",1,253,0,0,0,-1.83032612005117
"2522",2,253,0,0,0,-2.00872241798822
"2523",3,253,0,0,0,-2.09136065848248
"2524",4,253,0,0,0,-2.03382209128859
"2525",5,253,0,0,0,-2.07152216606751
"2526",6,253,0,0,1.8425850038963e-15,-2.03380762310809
"2527",7,253,0,0,0,-2.04032853186144
"2528",8,253,0,0,0,-1.78339559447518
"2529",9,253,0,0,-4.60646250974074e-16,-1.85653117800576
"2530",10,253,0,0,0,-1.82990649813318
"2531",1,254,0,0,0,-1.83032612005117
"2532",2,254,0,0,0,-2.00872241798822
"2533",3,254,0,0,0,-2.09136065848248
"2534",4,254,0,0,0,-2.03382209128859
"2535",5,254,0,0,0,-2.07152216606751
"2536",6,254,0,0,1.8425850038963e-15,-2.03380762310809
"2537",7,254,0,0,0,-2.04032853186144
"2538",8,254,0,0,0,-1.78339559447518
"2539",9,254,0,0,-4.60646250974074e-16,-1.85653117800576
"2540",10,254,0,0,0,-1.82990649813318
"2541",1,255,0,0,0,-1.83032612005117
"2542",2,255,0,0,0,-2.00872241798822
"2543",3,255,0,0,0,-2.09136065848248
"2544",4,255,0,0,0,-2.03382209128859
"2545",5,255,0,0,0,-2.07152216606751
"2546",6,255,0,0,1.8425850038963e-15,-2.03380762310809
"2547",7,255,0,0,0,-2.04032853186144
"2548",8,255,0,0,0,-1.78339559447518
"2549",9,255,0,0,-4.60646250974074e-16,-1.85653117800576
"2550",10,255,0,0,0,-1.82990649813318
"2551",1,256,0,0,0,-1.83032612005117
"2552",2,256,0,0,0,-2.00872241798822
"2553",3,256,0,0,0,-2.09136065848248
"2554",4,256,0,0,0,-2.03382209128859
"2555",5,256,0,0,0,-2.07152216606751
"2556",6,256,0,0,1.8425850038963e-15,-2.03380762310809
"2557",7,256,0,0,0,-2.04032853186144
"2558",8,256,0,0,0,-1.78339559447518
"2559",9,256,0,0,-4.60646250974074e-16,-1.85653117800576
"2560",10,256,0,0,0,-1.82990649813318
"2561",1,257,0,0,0,-1.83032612005117
"2562",2,257,0,0,0,-2.00872241798822
"2563",3,257,0,0,0,-2.09136065848248
"2564",4,257,0,0,0,-2.03382209128859
"2565",5,257,0,0,0,-2.07152216606751
"2566",6,257,0,0,1.8425850038963e-15,-2.03380762310809
"2567",7,257,0,0,0,-2.04032853186144
"2568",8,257,0,0,0,-1.78339559447518
"2569",9,257,0,0,-4.60646250974074e-16,-1.85653117800576
"2570",10,257,0,0,0,-1.82990649813318
"2571",1,258,0,0,0,-1.83032612005117
"2572",2,258,0,0,0,-2.00872241798822
"2573",3,258,0,0,0,-2.09136065848248
"2574",4,258,0,0,0,-2.03382209128859
"2575",5,258,0,0,0,-2.07152216606751
"2576",6,258,0,0,1.8425850038963e-15,-2.03380762310809
"2577",7,258,0,0,0,-2.04032853186144
"2578",8,258,0,0,0,-1.78339559447518
"2579",9,258,0,0,-4.60646250974074e-16,-1.85653117800576
"2580",10,258,0,0,0,-1.82990649813318
"2581",1,259,0,0,0,-1.83032612005117
"2582",2,259,0,0,0,-2.00872241798822
"2583",3,259,0,0,0,-2.09136065848248
"2584",4,259,0,0,0,-2.03382209128859
"2585",5,259,0,0,0,-2.07152216606751
"2586",6,259,0,0,1.8425850038963e-15,-2.03380762310809
"2587",7,259,0,0,0,-2.04032853186144
"2588",8,259,0,0,0,-1.78339559447518
"2589",9,259,0,0,-4.60646250974074e-16,-1.85653117800576
"2590",10,259,0,0,0,-1.82990649813318
"2591",1,260,0,0,0,-1.83032612005117
"2592",2,260,0,0,0,-2.00872241798822
"2593",3,260,0,0,0,-2.09136065848248
"2594",4,260,0,0,0,-2.03382209128859
"2595",5,260,0,0,0,-2.07152216606751
"2596",6,260,0,0,1.8425850038963e-15,-2.03380762310809
"2597",7,260,0,0,0,-2.04032853186144
"2598",8,260,0,0,0,-1.78339559447518
"2599",9,260,0,0,-4.60646250974074e-16,-1.85653117800576
"2600",10,260,0,0,0,-1.82990649813318
"2601",1,261,0,0,0,-1.83032612005117
"2602",2,261,0,0,0,-2.00872241798822
"2603",3,261,0,0,0,-2.09136065848248
"2604",4,261,0,0,0,-2.03382209128859
"2605",5,261,0,0,0,-2.07152216606751
"2606",6,261,0,0,1.8425850038963e-15,-2.03380762310809
"2607",7,261,0,0,0,-2.04032853186144
"2608",8,261,0,0,0,-1.78339559447518
"2609",9,261,0,0,-4.60646250974074e-16,-1.85653117800576
"2610",10,261,0,0,0,-1.82990649813318
"2611",1,262,0,0,0,-1.83032612005117
"2612",2,262,0,0,0,-2.00872241798822
"2613",3,262,0,0,0,-2.09136065848248
"2614",4,262,0,0,0,-2.03382209128859
"2615",5,262,0,0,0,-2.07152216606751
"2616",6,262,0,0,1.8425850038963e-15,-2.03380762310809
"2617",7,262,0,0,0,-2.04032853186144
"2618",8,262,0,0,0,-1.78339559447518
"2619",9,262,0,0,-4.60646250974074e-16,-1.85653117800576
"2620",10,262,0,0,0,-1.82990649813318
"2621",1,263,0,0,0,-1.83032612005117
"2622",2,263,0,0,0,-2.00872241798822
"2623",3,263,0,0,0,-2.09136065848248
"2624",4,263,0,0,0,-2.03382209128859
"2625",5,263,0,0,0,-2.07152216606751
"2626",6,263,0,0,1.8425850038963e-15,-2.03380762310809
"2627",7,263,0,0,0,-2.04032853186144
"2628",8,263,0,0,0,-1.78339559447518
"2629",9,263,0,0,-4.60646250974074e-16,-1.85653117800576
"2630",10,263,0,0,0,-1.82990649813318
"2631",1,264,0,0,0,-1.83032612005117
"2632",2,264,0,0,0,-2.00872241798822
"2633",3,264,0,0,0,-2.09136065848248
"2634",4,264,0,0,0,-2.03382209128859
"2635",5,264,0,0,0,-2.07152216606751
"2636",6,264,0,0,1.8425850038963e-15,-2.03380762310809
"2637",7,264,0,0,0,-2.04032853186144
"2638",8,264,0,0,0,-1.78339559447518
"2639",9,264,0,0,-4.60646250974074e-16,-1.85653117800576
"2640",10,264,0,0,0,-1.82990649813318
"2641",1,265,0,0,0,-1.83032612005117
"2642",2,265,0,0,0,-2.00872241798822
"2643",3,265,0,0,0,-2.09136065848248
"2644",4,265,0,0,0,-2.03382209128859
"2645",5,265,0,0,0,-2.07152216606751
"2646",6,265,0,0,1.8425850038963e-15,-2.03380762310809
"2647",7,265,0,0,0,-2.04032853186144
"2648",8,265,0,0,0,-1.78339559447518
"2649",9,265,0,0,-4.60646250974074e-16,-1.85653117800576
"2650",10,265,0,0,0,-1.82990649813318
"2651",1,266,0,0,0,-1.83032612005117
"2652",2,266,0,0,0,-2.00872241798822
"2653",3,266,0,0,0,-2.09136065848248
"2654",4,266,0,0,0,-2.03382209128859
"2655",5,266,0,0,0,-2.07152216606751
"2656",6,266,0,0,1.8425850038963e-15,-2.03380762310809
"2657",7,266,0,0,0,-2.04032853186144
"2658",8,266,0,0,0,-1.78339559447518
"2659",9,266,0,0,-4.60646250974074e-16,-1.85653117800576
"2660",10,266,0,0,0,-1.82990649813318
"2661",1,267,0,0,0,-1.83032612005117
"2662",2,267,0,0,0,-2.00872241798822
"2663",3,267,0,0,0,-2.09136065848248
"2664",4,267,0,0,0,-2.03382209128859
"2665",5,267,0,0,0,-2.07152216606751
"2666",6,267,0,0,1.8425850038963e-15,-2.03380762310809
"2667",7,267,0,0,0,-2.04032853186144
"2668",8,267,0,0,0,-1.78339559447518
"2669",9,267,0,0,-4.60646250974074e-16,-1.85653117800576
"2670",10,267,0,0,0,-1.82990649813318
"2671",1,268,0,0,0,-1.83032612005117
"2672",2,268,0,0,0,-2.00872241798822
"2673",3,268,0,0,0,-2.09136065848248
"2674",4,268,0,0,0,-2.03382209128859
"2675",5,268,0,0,0,-2.07152216606751
"2676",6,268,0,0,1.8425850038963e-15,-2.03380762310809
"2677",7,268,0,0,0,-2.04032853186144
"2678",8,268,0,0,0,-1.78339559447518
"2679",9,268,0,0,-4.60646250974074e-16,-1.85653117800576
"2680",10,268,0,0,0,-1.82990649813318
"2681",1,269,0,0,0,-1.83032612005117
"2682",2,269,0,0,0,-2.00872241798822
"2683",3,269,0,0,0,-2.09136065848248
"2684",4,269,0,0,0,-2.03382209128859
"2685",5,269,0,0,0,-2.07152216606751
"2686",6,269,0,0,1.8425850038963e-15,-2.03380762310809
"2687",7,269,0,0,0,-2.04032853186144
"2688",8,269,0,0,0,-1.78339559447518
"2689",9,269,0,0,-4.60646250974074e-16,-1.85653117800576
"2690",10,269,0,0,0,-1.82990649813318
"2691",1,270,0,0,0,-1.83032612005117
"2692",2,270,0,0,0,-2.00872241798822
"2693",3,270,0,0,0,-2.09136065848248
"2694",4,270,0,0,0,-2.03382209128859
"2695",5,270,0,0,0,-2.07152216606751
"2696",6,270,0,0,1.8425850038963e-15,-2.03380762310809
"2697",7,270,0,0,0,-2.04032853186144
"2698",8,270,0,0,0,-1.78339559447518
"2699",9,270,0,0,-4.60646250974074e-16,-1.85653117800576
"2700",10,270,0,0,0,-1.82990649813318
"2701",1,271,0,0,0,-1.83032612005117
"2702",2,271,0,0,0,-2.00872241798822
"2703",3,271,0,0,0,-2.09136065848248
"2704",4,271,0,0,0,-2.03382209128859
"2705",5,271,0,0,0,-2.07152216606751
"2706",6,271,0,0,1.8425850038963e-15,-2.03380762310809
"2707",7,271,0,0,0,-2.04032853186144
"2708",8,271,0,0,0,-1.78339559447518
"2709",9,271,0,0,-4.60646250974074e-16,-1.85653117800576
"2710",10,271,0,0,0,-1.82990649813318
"2711",1,272,0,0,0,-1.83032612005117
"2712",2,272,0,0,0,-2.00872241798822
"2713",3,272,0,0,0,-2.09136065848248
"2714",4,272,0,0,0,-2.03382209128859
"2715",5,272,0,0,0,-2.07152216606751
"2716",6,272,0,0,1.8425850038963e-15,-2.03380762310809
"2717",7,272,0,0,0,-2.04032853186144
"2718",8,272,0,0,0,-1.78339559447518
"2719",9,272,0,0,-4.60646250974074e-16,-1.85653117800576
"2720",10,272,0,0,0,-1.82990649813318
"2721",1,273,0,0,0,-1.83032612005117
"2722",2,273,0,0,0,-2.00872241798822
"2723",3,273,0,0,0,-2.09136065848248
"2724",4,273,0,0,0,-2.03382209128859
"2725",5,273,0,0,0,-2.07152216606751
"2726",6,273,0,0,1.8425850038963e-15,-2.03380762310809
"2727",7,273,0,0,0,-2.04032853186144
"2728",8,273,0,0,0,-1.78339559447518
"2729",9,273,0,0,-4.60646250974074e-16,-1.85653117800576
"2730",10,273,0,0,0,-1.82990649813318
"2731",1,274,0,0,0,-2.54132033015961
"2732",2,274,0,0,0,-2.13532570310494
"2733",3,274,0,0,0,-1.61345200772519
"2734",4,274,0,0,0,-2.01682670052788
"2735",5,274,0,0,0,-2.07653910559354
"2736",6,274,0,0,1.8425850038963e-15,-1.97966833761138
"2737",7,274,0,0,0,-1.8189388307712
"2738",8,274,0,0,0,-1.85077925124724
"2739",9,274,0,0,-4.60646250974074e-16,-1.79025374545951
"2740",10,274,0,0,0,-1.89344760606688
"2741",1,275,0,0,0,-2.54132033015961
"2742",2,275,0,0,0,-2.13532570310494
"2743",3,275,0,0,0,-1.61345200772519
"2744",4,275,0,0,0,-2.01682670052788
"2745",5,275,0,0,0,-2.07653910559354
"2746",6,275,0,0,1.8425850038963e-15,-1.97966833761138
"2747",7,275,0,0,0,-1.8189388307712
"2748",8,275,0,0,0,-1.85077925124724
"2749",9,275,0,0,-4.60646250974074e-16,-1.79025374545951
"2750",10,275,0,0,0,-1.89344760606688
"2751",1,276,0,0,0,-2.54132033015961
"2752",2,276,0,0,0,-2.13532570310494
"2753",3,276,0,0,0,-1.61345200772519
"2754",4,276,0,0,0,-2.01682670052788
"2755",5,276,0,0,0,-2.07653910559354
"2756",6,276,0,0,1.8425850038963e-15,-1.97966833761138
"2757",7,276,0,0,0,-1.8189388307712
"2758",8,276,0,0,0,-1.85077925124724
"2759",9,276,0,0,-4.60646250974074e-16,-1.79025374545951
"2760",10,276,0,0,0,-1.89344760606688
"2761",1,277,0,0,0,-2.54132033015961
"2762",2,277,0,0,0,-2.13532570310494
"2763",3,277,0,0,0,-1.61345200772519
"2764",4,277,0,0,0,-2.01682670052788
"2765",5,277,0,0,0,-2.07653910559354
"2766",6,277,0,0,1.8425850038963e-15,-1.97966833761138
"2767",7,277,0,0,0,-1.8189388307712
"2768",8,277,0,0,0,-1.85077925124724
"2769",9,277,0,0,-4.60646250974074e-16,-1.79025374545951
"2770",10,277,0,0,0,-1.89344760606688
"2771",1,278,0,0,0,-2.54132033015961
"2772",2,278,0,0,0,-2.13532570310494
"2773",3,278,0,0,0,-1.61345200772519
"2774",4,278,0,0,0,-2.01682670052788
"2775",5,278,0,0,0,-2.07653910559354
"2776",6,278,0,0,1.8425850038963e-15,-1.97966833761138
"2777",7,278,0,0,0,-1.8189388307712
"2778",8,278,0,0,0,-1.85077925124724
"2779",9,278,0,0,-4.60646250974074e-16,-1.79025374545951
"2780",10,278,0,0,0,-1.89344760606688
"2781",1,279,0,0,0,-2.54132033015961
"2782",2,279,0,0,0,-2.13532570310494
"2783",3,279,0,0,0,-1.61345200772519
"2784",4,279,0,0,0,-2.01682670052788
"2785",5,279,0,0,0,-2.07653910559354
"2786",6,279,0,0,1.8425850038963e-15,-1.97966833761138
"2787",7,279,0,0,0,-1.8189388307712
"2788",8,279,0,0,0,-1.85077925124724
"2789",9,279,0,0,-4.60646250974074e-16,-1.79025374545951
"2790",10,279,0,0,0,-1.89344760606688
"2791",1,280,0,0,0,-2.54132033015961
"2792",2,280,0,0,0,-2.13532570310494
"2793",3,280,0,0,0,-1.61345200772519
"2794",4,280,0,0,0,-2.01682670052788
"2795",5,280,0,0,0,-2.07653910559354
"2796",6,280,0,0,1.8425850038963e-15,-1.97966833761138
"2797",7,280,0,0,0,-1.8189388307712
"2798",8,280,0,0,0,-1.85077925124724
"2799",9,280,0,0,-4.60646250974074e-16,-1.79025374545951
"2800",10,280,0,0,0,-1.89344760606688
"2801",1,281,0,0,0,-2.54132033015961
"2802",2,281,0,0,0,-2.13532570310494
"2803",3,281,0,0,0,-1.61345200772519
"2804",4,281,0,0,0,-2.01682670052788
"2805",5,281,0,0,0,-2.07653910559354
"2806",6,281,0,0,1.8425850038963e-15,-1.97966833761138
"2807",7,281,0,0,0,-1.8189388307712
"2808",8,281,0,0,0,-1.85077925124724
"2809",9,281,0,0,-4.60646250974074e-16,-1.79025374545951
"2810",10,281,0,0,0,-1.89344760606688
"2811",1,282,0,0,0,-2.54132033015961
"2812",2,282,0,0,0,-2.13532570310494
"2813",3,282,0,0,0,-1.61345200772519
"2814",4,282,0,0,0,-2.01682670052788
"2815",5,282,0,0,0,-2.07653910559354
"2816",6,282,0,0,1.8425850038963e-15,-1.97966833761138
"2817",7,282,0,0,0,-1.8189388307712
"2818",8,282,0,0,0,-1.85077925124724
"2819",9,282,0,0,-4.60646250974074e-16,-1.79025374545951
"2820",10,282,0,0,0,-1.89344760606688
"2821",1,283,0,0,0,-2.54132033015961
"2822",2,283,0,0,0,-2.13532570310494
"2823",3,283,0,0,0,-1.61345200772519
"2824",4,283,0,0,0,-2.01682670052788
"2825",5,283,0,0,0,-2.07653910559354
"2826",6,283,0,0,1.8425850038963e-15,-1.97966833761138
"2827",7,283,0,0,0,-1.8189388307712
"2828",8,283,0,0,0,-1.85077925124724
"2829",9,283,0,0,-4.60646250974074e-16,-1.79025374545951
"2830",10,283,0,0,0,-1.89344760606688
"2831",1,284,0,0,0,-2.54132033015961
"2832",2,284,0,0,0,-2.13532570310494
"2833",3,284,0,0,0,-1.61345200772519
"2834",4,284,0,0,0,-2.01682670052788
"2835",5,284,0,0,0,-2.07653910559354
"2836",6,284,0,0,1.8425850038963e-15,-1.97966833761138
"2837",7,284,0,0,0,-1.8189388307712
"2838",8,284,0,0,0,-1.85077925124724
"2839",9,284,0,0,-4.60646250974074e-16,-1.79025374545951
"2840",10,284,0,0,0,-1.89344760606688
"2841",1,285,0,0,0,-2.54132033015961
"2842",2,285,0,0,0,-2.13532570310494
"2843",3,285,0,0,0,-1.61345200772519
"2844",4,285,0,0,0,-2.01682670052788
"2845",5,285,0,0,0,-2.07653910559354
"2846",6,285,0,0,1.8425850038963e-15,-1.97966833761138
"2847",7,285,0,0,0,-1.8189388307712
"2848",8,285,0,0,0,-1.85077925124724
"2849",9,285,0,0,-4.60646250974074e-16,-1.79025374545951
"2850",10,285,0,0,0,-1.89344760606688
"2851",1,286,0,0,0,-2.54132033015961
"2852",2,286,0,0,0,-2.13532570310494
"2853",3,286,0,0,0,-1.61345200772519
"2854",4,286,0,0,0,-2.01682670052788
"2855",5,286,0,0,0,-2.07653910559354
"2856",6,286,0,0,1.8425850038963e-15,-1.97966833761138
"2857",7,286,0,0,0,-1.8189388307712
"2858",8,286,0,0,0,-1.85077925124724
"2859",9,286,0,0,-4.60646250974074e-16,-1.79025374545951
"2860",10,286,0,0,0,-1.89344760606688
"2861",1,287,0,0,0,-2.54132033015961
"2862",2,287,0,0,0,-2.13532570310494
"2863",3,287,0,0,0,-1.61345200772519
"2864",4,287,0,0,0,-2.01682670052788
"2865",5,287,0,0,0,-2.07653910559354
"2866",6,287,0,0,1.8425850038963e-15,-1.97966833761138
"2867",7,287,0,0,0,-1.8189388307712
"2868",8,287,0,0,0,-1.85077925124724
"2869",9,287,0,0,-4.60646250974074e-16,-1.79025374545951
"2870",10,287,0,0,0,-1.89344760606688
"2871",1,288,0,0,0,-2.54132033015961
"2872",2,288,0,0,0,-2.13532570310494
"2873",3,288,0,0,0,-1.61345200772519
"2874",4,288,0,0,0,-2.01682670052788
"2875",5,288,0,0,0,-2.07653910559354
"2876",6,288,0,0,1.8425850038963e-15,-1.97966833761138
"2877",7,288,0,0,0,-1.8189388307712
"2878",8,288,0,0,0,-1.85077925124724
"2879",9,288,0,0,-4.60646250974074e-16,-1.79025374545951
"2880",10,288,0,0,0,-1.89344760606688
"2881",1,289,0,0,0,-2.54132033015961
"2882",2,289,0,0,0,-2.13532570310494
"2883",3,289,0,0,0,-1.61345200772519
"2884",4,289,0,0,0,-2.01682670052788
"2885",5,289,0,0,0,-2.07653910559354
"2886",6,289,0,0,1.8425850038963e-15,-1.97966833761138
"2887",7,289,0,0,0,-1.8189388307712
"2888",8,289,0,0,0,-1.85077925124724
"2889",9,289,0,0,-4.60646250974074e-16,-1.79025374545951
"2890",10,289,0,0,0,-1.89344760606688
"2891",1,290,0,0,0,-2.54132033015961
"2892",2,290,0,0,0,-2.13532570310494
"2893",3,290,0,0,0,-1.61345200772519
"2894",4,290,0,0,0,-2.01682670052788
"2895",5,290,0,0,0,-2.07653910559354
"2896",6,290,0,0,1.8425850038963e-15,-1.97966833761138
"2897",7,290,0,0,0,-1.8189388307712
"2898",8,290,0,0,0,-1.85077925124724
"2899",9,290,0,0,-4.60646250974074e-16,-1.79025374545951
"2900",10,290,0,0,0,-1.89344760606688
"2901",1,291,0,0,0,-2.54132033015961
"2902",2,291,0,0,0,-2.13532570310494
"2903",3,291,0,0,0,-1.61345200772519
"2904",4,291,0,0,0,-2.01682670052788
"2905",5,291,0,0,0,-2.07653910559354
"2906",6,291,0,0,1.8425850038963e-15,-1.97966833761138
"2907",7,291,0,0,0,-1.8189388307712
"2908",8,291,0,0,0,-1.85077925124724
"2909",9,291,0,0,-4.60646250974074e-16,-1.79025374545951
"2910",10,291,0,0,0,-1.89344760606688
"2911",1,292,0,0,0,-2.54132033015961
"2912",2,292,0,0,0,-2.13532570310494
"2913",3,292,0,0,0,-1.61345200772519
"2914",4,292,0,0,0,-2.01682670052788
"2915",5,292,0,0,0,-2.07653910559354
"2916",6,292,0,0,1.8425850038963e-15,-1.97966833761138
"2917",7,292,0,0,0,-1.8189388307712
"2918",8,292,0,0,0,-1.85077925124724
"2919",9,292,0,0,-4.60646250974074e-16,-1.79025374545951
"2920",10,292,0,0,0,-1.89344760606688
"2921",1,293,0,0,0,-2.54132033015961
"2922",2,293,0,0,0,-2.13532570310494
"2923",3,293,0,0,0,-1.61345200772519
"2924",4,293,0,0,0,-2.01682670052788
"2925",5,293,0,0,0,-2.07653910559354
"2926",6,293,0,0,1.8425850038963e-15,-1.97966833761138
"2927",7,293,0,0,0,-1.8189388307712
"2928",8,293,0,0,0,-1.85077925124724
"2929",9,293,0,0,-4.60646250974074e-16,-1.79025374545951
"2930",10,293,0,0,0,-1.89344760606688
"2931",1,294,0,0,0,-2.54132033015961
"2932",2,294,0,0,0,-2.13532570310494
"2933",3,294,0,0,0,-1.61345200772519
"2934",4,294,0,0,0,-2.01682670052788
"2935",5,294,0,0,0,-2.07653910559354
"2936",6,294,0,0,1.8425850038963e-15,-1.97966833761138
"2937",7,294,0,0,0,-1.8189388307712
"2938",8,294,0,0,0,-1.85077925124724
"2939",9,294,0,0,-4.60646250974074e-16,-1.79025374545951
"2940",10,294,0,0,0,-1.89344760606688
"2941",1,295,0,0,0,-2.54132033015961
"2942",2,295,0,0,0,-2.13532570310494
"2943",3,295,0,0,0,-1.61345200772519
"2944",4,295,0,0,0,-2.01682670052788
"2945",5,295,0,0,0,-2.07653910559354
"2946",6,295,0,0,1.8425850038963e-15,-1.97966833761138
"2947",7,295,0,0,0,-1.8189388307712
"2948",8,295,0,0,0,-1.85077925124724
"2949",9,295,0,0,-4.60646250974074e-16,-1.79025374545951
"2950",10,295,0,0,0,-1.89344760606688
"2951",1,296,0,0,0,-2.54132033015961
"2952",2,296,0,0,0,-2.13532570310494
"2953",3,296,0,0,0,-1.61345200772519
"2954",4,296,0,0,0,-2.01682670052788
"2955",5,296,0,0,0,-2.07653910559354
"2956",6,296,0,0,1.8425850038963e-15,-1.97966833761138
"2957",7,296,0,0,0,-1.8189388307712
"2958",8,296,0,0,0,-1.85077925124724
"2959",9,296,0,0,-4.60646250974074e-16,-1.79025374545951
"2960",10,296,0,0,0,-1.89344760606688
"2961",1,297,0,0,0,-2.54132033015961
"2962",2,297,0,0,0,-2.13532570310494
"2963",3,297,0,0,0,-1.61345200772519
"2964",4,297,0,0,0,-2.01682670052788
"2965",5,297,0,0,0,-2.07653910559354
"2966",6,297,0,0,1.8425850038963e-15,-1.97966833761138
"2967",7,297,0,0,0,-1.8189388307712
"2968",8,297,0,0,0,-1.85077925124724
"2969",9,297,0,0,-4.60646250974074e-16,-1.79025374545951
"2970",10,297,0,0,0,-1.89344760606688
"2971",1,298,0,0,0,-2.54132033015961
"2972",2,298,0,0,0,-2.13532570310494
"2973",3,298,0,0,0,-1.61345200772519
"2974",4,298,0,0,0,-2.01682670052788
"2975",5,298,0,0,0,-2.07653910559354
"2976",6,298,0,0,1.8425850038963e-15,-1.97966833761138
"2977",7,298,0,0,0,-1.8189388307712
"2978",8,298,0,0,0,-1.85077925124724
"2979",9,298,0,0,-4.60646250974074e-16,-1.79025374545951
"2980",10,298,0,0,0,-1.89344760606688
"2981",1,299,0,0,0,-2.54132033015961
"2982",2,299,0,0,0,-2.13532570310494
"2983",3,299,0,0,0,-1.61345200772519
"2984",4,299,0,0,0,-2.01682670052788
"2985",5,299,0,0,0,-2.07653910559354
"2986",6,299,0,0,1.8425850038963e-15,-1.97966833761138
"2987",7,299,0,0,0,-1.8189388307712
"2988",8,299,0,0,0,-1.85077925124724
"2989",9,299,0,0,-4.60646250974074e-16,-1.79025374545951
"2990",10,299,0,0,0,-1.89344760606688
"2991",1,300,0,0,0,-2.54132033015961
"2992",2,300,0,0,0,-2.13532570310494
"2993",3,300,0,0,0,-1.61345200772519
"2994",4,300,0,0,0,-2.01682670052788
"2995",5,300,0,0,0,-2.07653910559354
"2996",6,300,0,0,1.8425850038963e-15,-1.97966833761138
"2997",7,300,0,0,0,-1.8189388307712
"2998",8,300,0,0,0,-1.85077925124724
"2999",9,300,0,0,-4.60646250974074e-16,-1.79025374545951
"3000",10,300,0,0,0,-1.89344760606688
"3001",1,301,0,0,0,-2.54132033015961
"3002",2,301,0,0,0,-2.13532570310494
"3003",3,301,0,0,0,-1.61345200772519
"3004",4,301,0,0,0,-2.01682670052788
"3005",5,301,0,0,0,-2.07653910559354
"3006",6,301,0,0,1.8425850038963e-15,-1.97966833761138
"3007",7,301,0,0,0,-1.8189388307712
"3008",8,301,0,0,0,-1.85077925124724
"3009",9,301,0,0,-4.60646250974074e-16,-1.79025374545951
"3010",10,301,0,0,0,-1.89344760606688
"3011",1,302,0,0,0,-2.54132033015961
"3012",2,302,0,0,0,-2.13532570310494
"3013",3,302,0,0,0,-1.61345200772519
"3014",4,302,0,0,0,-2.01682670052788
"3015",5,302,0,0,0,-2.07653910559354
"3016",6,302,0,0,1.8425850038963e-15,-1.97966833761138
"3017",7,302,0,0,0,-1.8189388307712
"3018",8,302,0,0,0,-1.85077925124724
"3019",9,302,0,0,-4.60646250974074e-16,-1.79025374545951
"3020",10,302,0,0,0,-1.89344760606688
"3021",1,303,0,0,0,-2.54132033015961
"3022",2,303,0,0,0,-2.13532570310494
"3023",3,303,0,0,0,-1.61345200772519
"3024",4,303,0,0,0,-2.01682670052788
"3025",5,303,0,0,0,-2.07653910559354
"3026",6,303,0,0,1.8425850038963e-15,-1.97966833761138
"3027",7,303,0,0,0,-1.8189388307712
"3028",8,303,0,0,0,-1.85077925124724
"3029",9,303,0,0,-4.60646250974074e-16,-1.79025374545951
"3030",10,303,0,0,0,-1.89344760606688
"3031",1,304,0,0,0,-2.54132033015961
"3032",2,304,0,0,0,-2.13532570310494
"3033",3,304,0,0,0,-1.61345200772519
"3034",4,304,0,0,0,-2.01682670052788
"3035",5,304,0,0,0,-2.07653910559354
"3036",6,304,0,0,1.8425850038963e-15,-1.97966833761138
"3037",7,304,0,0,0,-1.8189388307712
"3038",8,304,0,0,0,-1.85077925124724
"3039",9,304,0,0,-4.60646250974074e-16,-1.79025374545951
